__time,/joint_states/header/stamp,/joint_states/joint_a1/effort,/joint_states/joint_a1/position,/joint_states/joint_a1/velocity,/joint_states/joint_a2/effort,/joint_states/joint_a2/position,/joint_states/joint_a2/velocity,/joint_states/joint_a3/effort,/joint_states/joint_a3/position,/joint_states/joint_a3/velocity,/joint_states/joint_a4/effort,/joint_states/joint_a4/position,/joint_states/joint_a4/velocity,/joint_states/joint_a5/effort,/joint_states/joint_a5/position,/joint_states/joint_a5/velocity,/joint_states/joint_a6/effort,/joint_states/joint_a6/position,/joint_states/joint_a6/velocity,/joint_states/joint_a7/effort,/joint_states/joint_a7/position,/joint_states/joint_a7/velocity
1762698523.776337,29.115000000,0.006247940,0.404264193,-0.075988116,33.117241766,-0.909284676,0.017608115,-2.471810433,-0.012361757,-0.011486469,-7.315263994,1.512178949,0.069865804,-0.227889603,-0.137556621,-0.103987912,0.090470191,0.856074555,0.060484412,0.000094569,0.100790500,0.072298636
1762698523.781131,29.120000000,0.006248434,0.403884253,-0.075988116,33.113357210,-0.909196635,0.017608115,-2.472083800,-0.012419190,-0.011486469,-7.313266266,1.512528278,0.069865804,-0.227771557,-0.138076561,-0.103987912,0.090467070,0.856376977,0.060484412,0.000094630,0.101151993,0.072298636
1762698523.786012,29.125000000,0.006248927,0.403504312,-0.075988116,33.109471956,-0.909108595,0.017608115,-2.472357002,-0.012476622,-0.011486469,-7.311268083,1.512877607,0.069865804,-0.227653430,-0.138596500,-0.103987912,0.090463939,0.856679399,0.060484412,0.000094691,0.101513486,0.072298636
1762698523.791002,29.130000000,0.006249419,0.403124372,-0.075988116,33.105586003,-0.909020554,0.017608115,-2.472630037,-0.012534055,-0.011486469,-7.309269446,1.513226936,0.069865804,-0.227535223,-0.139116440,-0.103987912,0.090460799,0.856981821,0.060484412,0.000094751,0.101874979,0.072298636
1762698523.795834,29.135000000,0.006249909,0.402744431,-0.075988116,33.101699351,-0.908932514,0.017608115,-2.472902906,-0.012591487,-0.011486469,-7.307270354,1.513576265,0.069865804,-0.227416935,-0.139636379,-0.103987912,0.090457650,0.857284243,0.060484412,0.000094812,0.102236473,0.072298636
1762698523.800572,29.140000000,0.006250399,0.402364491,-0.075988116,33.097812001,-0.908844473,0.017608115,-2.473175608,-0.012648919,-0.011486469,-7.305270807,1.513925594,0.069865804,-0.227298568,-0.140156319,-0.103987912,0.090454491,0.857586665,0.060484412,0.000094872,0.102597966,0.072298636
1762698523.805637,29.145000000,0.006420109,0.401973664,-0.078165230,33.094077087,-0.908758743,0.017145940,-2.473394857,-0.012711775,-0.012571219,-7.303027265,1.514275262,0.069933662,-0.227176281,-0.140689262,-0.106588584,0.090441131,0.857896593,0.061985524,0.000098551,0.102967104,0.073827701
1762698523.810303,29.150000000,0.006420642,0.401582838,-0.078165230,33.090206225,-0.908673014,0.017145940,-2.473716839,-0.012774631,-0.012571219,-7.301008451,1.514624930,0.069933662,-0.227055416,-0.141222205,-0.106588584,0.090437847,0.858206520,0.061985524,0.000098616,0.103336243,0.073827701
1762698523.818060,29.155000000,0.006421174,0.401192012,-0.078165230,33.086334660,-0.908587284,0.017145940,-2.474038646,-0.012837487,-0.012571219,-7.298989174,1.514974599,0.069933662,-0.226934467,-0.141755148,-0.106588584,0.090434553,0.858516448,0.061985524,0.000098682,0.103705381,0.073827701
1762698523.822707,29.160000000,0.006421705,0.400801186,-0.078165230,33.082462392,-0.908501554,0.017145940,-2.474360279,-0.012900344,-0.012571219,-7.296969434,1.515324267,0.069933662,-0.226813432,-0.142288091,-0.106588584,0.090431249,0.858826375,0.061985524,0.000098748,0.104074520,0.073827701
1762698523.827921,29.165000000,0.006422234,0.400410360,-0.078165230,33.078589422,-0.908415825,0.017145940,-2.474681737,-0.012963200,-0.012571219,-7.294949230,1.515673935,0.069933662,-0.226692313,-0.142821034,-0.106588584,0.090427935,0.859136303,0.061985524,0.000098813,0.104443658,0.073827701
1762698523.832440,29.170000000,0.006422763,0.400019534,-0.078165230,33.074715750,-0.908330095,0.017145940,-2.475003020,-0.013026056,-0.012571219,-7.292928563,1.516023604,0.069933662,-0.226571109,-0.143353977,-0.106588584,0.090424611,0.859446231,0.061985524,0.000098879,0.104812797,0.073827701
1762698523.837466,29.175000000,0.006423290,0.399628707,-0.078165230,33.070841375,-0.908244365,0.017145940,-2.475324127,-0.013088912,-0.012571219,-7.290907433,1.516373272,0.069933662,-0.226449821,-0.143886919,-0.106588584,0.090421278,0.859756158,0.061985524,0.000098944,0.105181935,0.073827701
1762698523.842327,29.180000000,0.006423816,0.399237881,-0.078165230,33.066966299,-0.908158636,0.017145940,-2.475645060,-0.013151768,-0.012571219,-7.288885841,1.516722940,0.069933662,-0.226328448,-0.144419862,-0.106588584,0.090417934,0.860066086,0.061985524,0.000099010,0.105551074,0.073827701
1762698523.847427,29.185000000,0.006424341,0.398847055,-0.078165230,33.063090520,-0.908072906,0.017145940,-2.475965817,-0.013214624,-0.012571219,-7.286863785,1.517072609,0.069933662,-0.226206991,-0.144952805,-0.106588584,0.090414581,0.860376014,0.061985524,0.000099075,0.105920212,0.073827701
1762698523.853273,29.190000000,0.006424865,0.398456229,-0.078165230,33.059214039,-0.907987176,0.017145940,-2.476286398,-0.013277480,-0.012571219,-7.284841267,1.517422277,0.069933662,-0.226085449,-0.145485748,-0.106588584,0.090411218,0.860685941,0.061985524,0.000099140,0.106289351,0.073827701
1762698523.857923,29.195000000,0.006425388,0.398065403,-0.078165230,33.055336856,-0.907901446,0.017145940,-2.476606804,-0.013340336,-0.012571219,-7.282818285,1.517771945,0.069933662,-0.225963824,-0.146018691,-0.106588584,0.090407846,0.860995869,0.061985524,0.000099206,0.106658489,0.073827701
1762698523.862657,29.200000000,0.006425909,0.397674577,-0.078165230,33.051458971,-0.907815717,0.017145940,-2.476927033,-0.013403192,-0.012571219,-7.280794842,1.518121613,0.069933662,-0.225842115,-0.146551634,-0.106588584,0.090404463,0.861305796,0.061985524,0.000099271,0.107027628,0.073827701
1762698523.867604,29.205000000,0.006426430,0.397283751,-0.078165230,33.047580384,-0.907729987,0.017145940,-2.477247087,-0.013466048,-0.012571219,-7.278770935,1.518471282,0.069933662,-0.225720322,-0.147084577,-0.106588584,0.090401071,0.861615724,0.061985524,0.000099336,0.107396766,0.073827701
1762698523.875103,29.210000000,0.006426949,0.396892924,-0.078165230,33.043701096,-0.907644257,0.017145940,-2.477566965,-0.013528905,-0.012571219,-7.276746567,1.518820950,0.069933662,-0.225598445,-0.147617520,-0.106588584,0.090397670,0.861925652,0.061985524,0.000099402,0.107765905,0.073827701
1762698523.880214,29.215000000,0.006427467,0.396502098,-0.078165230,33.039821105,-0.907558528,0.017145940,-2.477886666,-0.013591761,-0.012571219,-7.274721736,1.519170618,0.069933662,-0.225476484,-0.148150463,-0.106588584,0.090394259,0.862235579,0.061985524,0.000099467,0.108135043,0.073827701
1762698523.885201,29.220000000,0.006427984,0.396111272,-0.078165230,33.035940414,-0.907472798,0.017145940,-2.478206191,-0.013654617,-0.012571219,-7.272696442,1.519520287,0.069933662,-0.225354441,-0.148683406,-0.106588584,0.090390838,0.862545507,0.061985524,0.000099532,0.108504182,0.073827701
1762698523.889629,29.225000000,0.006428500,0.395720446,-0.078165230,33.032059020,-0.907387068,0.017145940,-2.478525539,-0.013717473,-0.012571219,-7.270670687,1.519869955,0.069933662,-0.225232313,-0.149216349,-0.106588584,0.090387408,0.862855435,0.061985524,0.000099597,0.108873320,0.073827701
1762698523.894793,29.230000000,0.006429015,0.395329620,-0.078165230,33.028176926,-0.907301339,0.017145940,-2.478844710,-0.013780329,-0.012571219,-7.268644469,1.520219623,0.069933662,-0.225110103,-0.149749292,-0.106588584,0.090383968,0.863165362,0.061985524,0.000099662,0.109242459,0.073827701
1762698523.899774,29.235000000,0.006429528,0.394938794,-0.078165230,33.024294130,-0.907215609,0.017145940,-2.479163705,-0.013843185,-0.012571219,-7.266617789,1.520569292,0.069933662,-0.224987810,-0.150282234,-0.106588584,0.090380518,0.863475290,0.061985524,0.000099727,0.109611597,0.073827701
1762698523.904815,29.240000000,0.006858940,0.394529326,-0.081893439,33.020624761,-0.907130476,0.017026596,-2.479292050,-0.013912057,-0.013774462,-7.264156005,1.520926152,0.071372135,-0.224857349,-0.150838466,-0.111246249,0.090361529,0.863798668,0.064675636,0.000107449,0.109995167,0.076713951
1762698523.910185,29.245000000,0.006859523,0.394119859,-0.081893439,33.016683028,-0.907045343,0.017026596,-2.479660909,-0.013980930,-0.013774462,-7.262070428,1.521283013,0.071372135,-0.224730184,-0.151394697,-0.111246249,0.090357892,0.864122046,0.064675636,0.000107524,0.110378737,0.076713951
1762698523.914856,29.250000000,0.006860105,0.393710392,-0.081893439,33.012740561,-0.906960210,0.017026596,-2.480029576,-0.014049802,-0.013774462,-7.259984360,1.521639874,0.071372135,-0.224602929,-0.151950928,-0.111246249,0.090354244,0.864445424,0.064675636,0.000107598,0.110762307,0.076713951
1762698523.919617,29.255000000,0.006860686,0.393300925,-0.081893439,33.008797361,-0.906875077,0.017026596,-2.480398051,-0.014118674,-0.013774462,-7.257897804,1.521996734,0.071372135,-0.224475582,-0.152507159,-0.111246249,0.090350586,0.864768802,0.064675636,0.000107672,0.111145876,0.076713951
1762698523.928977,29.260000000,0.006861265,0.392891458,-0.081893439,33.004853428,-0.906789944,0.017026596,-2.480766335,-0.014187547,-0.013774462,-7.255810758,1.522353595,0.071372135,-0.224348144,-0.153063391,-0.111246249,0.090346917,0.865092181,0.064675636,0.000107747,0.111529446,0.076713951
1762698523.934010,29.265000000,0.006861843,0.392481990,-0.081893439,33.000908762,-0.906704811,0.017026596,-2.481134426,-0.014256419,-0.013774462,-7.253723224,1.522710456,0.071372135,-0.224220616,-0.153619622,-0.111246249,0.090343238,0.865415559,0.064675636,0.000107821,0.111913016,0.076713951
1762698523.939285,29.270000000,0.006862420,0.392072523,-0.081893439,32.996963364,-0.906619678,0.017026596,-2.481502326,-0.014325291,-0.013774462,-7.251635200,1.523067316,0.071372135,-0.224092997,-0.154175853,-0.111246249,0.090339548,0.865738937,0.064675636,0.000107895,0.112296586,0.076713951
1762698523.944768,29.275000000,0.006862995,0.391663056,-0.081893439,32.993017233,-0.906534545,0.017026596,-2.481870033,-0.014394163,-0.013774462,-7.249546688,1.523424177,0.071372135,-0.223965287,-0.154732084,-0.111246249,0.090335848,0.866062315,0.064675636,0.000107969,0.112680155,0.076713951
1762698523.949264,29.280000000,0.006863569,0.391253589,-0.081893439,32.989070369,-0.906449412,0.017026596,-2.482237548,-0.014463036,-0.013774462,-7.247457687,1.523781038,0.071372135,-0.223837488,-0.155288316,-0.111246249,0.090332138,0.866385693,0.064675636,0.000108044,0.113063725,0.076713951
1762698523.953913,29.285000000,0.006864142,0.390844122,-0.081893439,32.985122773,-0.906364279,0.017026596,-2.482604870,-0.014531908,-0.013774462,-7.245368197,1.524137898,0.071372135,-0.223709597,-0.155844547,-0.111246249,0.090328417,0.866709072,0.064675636,0.000108118,0.113447295,0.076713951
1762698523.959108,29.290000000,0.006864714,0.390434654,-0.081893439,32.981174444,-0.906279146,0.017026596,-2.482971999,-0.014600780,-0.013774462,-7.243278219,1.524494759,0.071372135,-0.223581617,-0.156400778,-0.111246249,0.090324686,0.867032450,0.064675636,0.000108192,0.113830865,0.076713951
1762698523.963688,29.295000000,0.006865284,0.390025187,-0.081893439,32.977225382,-0.906194013,0.017026596,-2.483338936,-0.014669653,-0.013774462,-7.241187752,1.524851620,0.071372135,-0.223453547,-0.156957009,-0.111246249,0.090320945,0.867355828,0.064675636,0.000108266,0.114214434,0.076713951
1762698523.968726,29.300000000,0.006865853,0.389615720,-0.081893439,32.973275589,-0.906108880,0.017026596,-2.483705679,-0.014738525,-0.013774462,-7.239096797,1.525208480,0.071372135,-0.223325386,-0.157513241,-0.111246249,0.090317194,0.867679206,0.064675636,0.000108340,0.114598004,0.076713951
1762698523.974477,29.305000000,0.006866420,0.389206253,-0.081893439,32.969325063,-0.906023747,0.017026596,-2.484072229,-0.014807397,-0.013774462,-7.237005354,1.525565341,0.071372135,-0.223197136,-0.158069472,-0.111246249,0.090313433,0.868002584,0.064675636,0.000108413,0.114981574,0.076713951
1762698523.979720,29.310000000,0.006866987,0.388796786,-0.081893439,32.965373805,-0.905938614,0.017026596,-2.484438585,-0.014876270,-0.013774462,-7.234913422,1.525922202,0.071372135,-0.223068797,-0.158625703,-0.111246249,0.090309661,0.868325962,0.064675636,0.000108487,0.115365144,0.076713951
1762698523.984996,29.315000000,0.006867552,0.388387319,-0.081893439,32.961421815,-0.905853481,0.017026596,-2.484804748,-0.014945142,-0.013774462,-7.232821002,1.526279062,0.071372135,-0.222940368,-0.159181934,-0.111246249,0.090305880,0.868649341,0.064675636,0.000108561,0.115748713,0.076713951
1762698523.993679,29.320000000,0.006868115,0.387977851,-0.081893439,32.957469093,-0.905768348,0.017026596,-2.485170717,-0.015014014,-0.013774462,-7.230728095,1.526635923,0.071372135,-0.222811850,-0.159738166,-0.111246249,0.090302088,0.868972719,0.064675636,0.000108635,0.116132283,0.076713951
1762698523.998497,29.325000000,0.006868678,0.387568384,-0.081893439,32.953515639,-0.905683215,0.017026596,-2.485536492,-0.015082887,-0.013774462,-7.228634699,1.526992784,0.071372135,-0.222683242,-0.160294397,-0.111246249,0.090298287,0.869296097,0.064675636,0.000108709,0.116515853,0.076713951
1762698524.003599,29.330000000,0.007021270,0.387147554,-0.084166119,32.949743189,-0.905601231,0.016396826,-2.485861272,-0.015157942,-0.015011122,-7.226264641,1.527348658,0.071174877,-0.222551025,-0.160864136,-0.113947846,0.090282698,0.869627340,0.066248638,0.000112625,0.116907247,0.078278874
1762698524.008150,29.335000000,0.007021878,0.386726723,-0.084166119,32.945825712,-0.905519247,0.016396826,-2.486284196,-0.015232998,-0.015011122,-7.224155872,1.527704533,0.071174877,-0.222419805,-0.161433875,-0.113947846,0.090278746,0.869958583,0.066248638,0.000112705,0.117298642,0.078278874
1762698524.013004,29.340000000,0.007022484,0.386305892,-0.084166119,32.941907501,-0.905437263,0.016396826,-2.486706918,-0.015308053,-0.015011122,-7.222046608,1.528060407,0.071174877,-0.222288490,-0.162003615,-0.113947846,0.090274784,0.870289827,0.066248638,0.000112785,0.117690036,0.078278874
1762698524.018305,29.345000000,0.007023088,0.385885062,-0.084166119,32.937988558,-0.905355279,0.016396826,-2.487129436,-0.015383109,-0.015011122,-7.219936849,1.528416281,0.071174877,-0.222157081,-0.162573354,-0.113947846,0.090270811,0.870621070,0.066248638,0.000112865,0.118081430,0.078278874
1762698524.022679,29.350000000,0.007023692,0.385464231,-0.084166119,32.934068883,-0.905273295,0.016396826,-2.487551753,-0.015458165,-0.015011122,-7.217826594,1.528772156,0.071174877,-0.222025578,-0.163143093,-0.113947846,0.090266828,0.870952313,0.066248638,0.000112945,0.118472825,0.078278874
1762698524.028216,29.355000000,0.007024294,0.385043401,-0.084166119,32.930148475,-0.905191310,0.016396826,-2.487973866,-0.015533220,-0.015011122,-7.215715844,1.529128030,0.071174877,-0.221893980,-0.163712832,-0.113947846,0.090262834,0.871283556,0.066248638,0.000113025,0.118864219,0.078278874
1762698524.032975,29.360000000,0.007024894,0.384622570,-0.084166119,32.926227335,-0.905109326,0.016396826,-2.488395776,-0.015608276,-0.015011122,-7.213604600,1.529483904,0.071174877,-0.221762288,-0.164282571,-0.113947846,0.090258829,0.871614799,0.066248638,0.000113104,0.119255614,0.078278874
1762698524.037707,29.365000000,0.007025493,0.384201739,-0.084166119,32.922305462,-0.905027342,0.016396826,-2.488817482,-0.015683332,-0.015011122,-7.211492860,1.529839779,0.071174877,-0.221630503,-0.164852311,-0.113947846,0.090254813,0.871946043,0.066248638,0.000113184,0.119647008,0.078278874
1762698524.043006,29.370000000,0.007026091,0.383780909,-0.084166119,32.918382858,-0.904945358,0.016396826,-2.489238985,-0.015758387,-0.015011122,-7.209380626,1.530195653,0.071174877,-0.221498623,-0.165422050,-0.113947846,0.090250788,0.872277286,0.066248638,0.000113264,0.120038402,0.078278874
1762698524.053607,29.375000000,0.007026688,0.383360078,-0.084166119,32.914459521,-0.904863374,0.016396826,-2.489660285,-0.015833443,-0.015011122,-7.207267897,1.530551528,0.071174877,-0.221366650,-0.165991789,-0.113947846,0.090246751,0.872608529,0.066248638,0.000113343,0.120429797,0.078278874
1762698524.058773,29.380000000,0.007027283,0.382939248,-0.084166119,32.910535452,-0.904781390,0.016396826,-2.490081380,-0.015908498,-0.015011122,-7.205154674,1.530907402,0.071174877,-0.221234583,-0.166561528,-0.113947846,0.090242704,0.872939772,0.066248638,0.000113423,0.120821191,0.078278874
1762698524.063642,29.385000000,0.007027876,0.382518417,-0.084166119,32.906610651,-0.904699406,0.016396826,-2.490502272,-0.015983554,-0.015011122,-7.203040956,1.531263276,0.071174877,-0.221102423,-0.167131268,-0.113947846,0.090238647,0.873271015,0.066248638,0.000113502,0.121212585,0.078278874
1762698524.067990,29.390000000,0.007028469,0.382097586,-0.084166119,32.902685119,-0.904617422,0.016396826,-2.490922959,-0.016058610,-0.015011122,-7.200926744,1.531619151,0.071174877,-0.220970169,-0.167701007,-0.113947846,0.090234579,0.873602258,0.066248638,0.000113582,0.121603980,0.078278874
1762698524.072840,29.395000000,0.007029060,0.381676756,-0.084166119,32.898758854,-0.904535437,0.016396826,-2.491343442,-0.016133665,-0.015011122,-7.198812038,1.531975025,0.071174877,-0.220837823,-0.168270746,-0.113947846,0.090230500,0.873933502,0.066248638,0.000113661,0.121995374,0.078278874
1762698524.078280,29.400000000,0.007029649,0.381255925,-0.084166119,32.894831858,-0.904453453,0.016396826,-2.491763721,-0.016208721,-0.015011122,-7.196696838,1.532330900,0.071174877,-0.220705383,-0.168840485,-0.113947846,0.090226412,0.874264745,0.066248638,0.000113740,0.122386768,0.078278874
1762698524.082414,29.405000000,0.007030237,0.380835095,-0.084166119,32.890904130,-0.904371469,0.016396826,-2.492183794,-0.016283776,-0.015011122,-7.194581143,1.532686774,0.071174877,-0.220572851,-0.169410225,-0.113947846,0.090222313,0.874595988,0.066248638,0.000113820,0.122778163,0.078278874
1762698524.087390,29.410000000,0.007030824,0.380414264,-0.084166119,32.886975671,-0.904289485,0.016396826,-2.492603663,-0.016358832,-0.015011122,-7.192464955,1.533042648,0.071174877,-0.220440226,-0.169979964,-0.113947846,0.090218203,0.874927231,0.066248638,0.000113899,0.123169557,0.078278874
1762698524.092333,29.415000000,0.007031409,0.379993433,-0.084166119,32.883046480,-0.904207501,0.016396826,-2.493023326,-0.016433888,-0.015011122,-7.190348272,1.533398523,0.071174877,-0.220307508,-0.170549703,-0.113947846,0.090214084,0.875258474,0.066248638,0.000113978,0.123560952,0.078278874
1762698524.097214,29.420000000,0.007031994,0.379572603,-0.084166119,32.879116557,-0.904125517,0.016396826,-2.493442785,-0.016508943,-0.015011122,-7.188231096,1.533754397,0.071174877,-0.220174698,-0.171119442,-0.113947846,0.090209954,0.875589718,0.066248638,0.000114057,0.123952346,0.078278874
1762698524.102119,29.425000000,0.007439206,0.379132841,-0.087952422,32.875436507,-0.904045185,0.016066278,-2.493686377,-0.016590903,-0.016391886,-7.185636873,1.534115587,0.072237977,-0.220034093,-0.171712656,-0.118642710,0.090188443,0.875934571,0.068970779,0.000122147,0.124358093,0.081149439
1762698524.110389,29.430000000,0.007439861,0.378693079,-0.087952422,32.871473516,-0.903964854,0.016066278,-2.494164992,-0.016672862,-0.016391886,-7.183467036,1.534476777,0.072237977,-0.219896336,-0.172305869,-0.118642710,0.090184096,0.876279425,0.068970779,0.000122237,0.124763840,0.081149439
1762698524.115340,29.435000000,0.007440515,0.378253316,-0.087952422,32.867509767,-0.903884523,0.016066278,-2.494643386,-0.016754822,-0.016391886,-7.181296680,1.534837967,0.072237977,-0.219758478,-0.172899083,-0.118642710,0.090179737,0.876624279,0.068970779,0.000122327,0.125169588,0.081149439
1762698524.121168,29.440000000,0.007441168,0.377813554,-0.087952422,32.863545259,-0.903804191,0.016066278,-2.495121559,-0.016836781,-0.016391886,-7.179125806,1.535199157,0.072237977,-0.219620519,-0.173492296,-0.118642710,0.090175367,0.876969133,0.068970779,0.000122417,0.125575335,0.081149439
1762698524.125979,29.445000000,0.007441819,0.377373792,-0.087952422,32.859579994,-0.903723860,0.016066278,-2.495599512,-0.016918740,-0.016391886,-7.176954413,1.535560346,0.072237977,-0.219482459,-0.174085510,-0.118642710,0.090170986,0.877313987,0.068970779,0.000122507,0.125981082,0.081149439
1762698524.131441,29.450000000,0.007442468,0.376934030,-0.087952422,32.855613970,-0.903643528,0.016066278,-2.496077243,-0.017000700,-0.016391886,-7.174782501,1.535921536,0.072237977,-0.219344299,-0.174678724,-0.118642710,0.090166593,0.877658841,0.068970779,0.000122597,0.126386829,0.081149439
1762698524.135941,29.455000000,0.007443116,0.376494268,-0.087952422,32.851647188,-0.903563197,0.016066278,-2.496554752,-0.017082659,-0.016391886,-7.172610071,1.536282726,0.072237977,-0.219206038,-0.175271937,-0.118642710,0.090162190,0.878003695,0.068970779,0.000122686,0.126792576,0.081149439
1762698524.140933,29.460000000,0.007443763,0.376054506,-0.087952422,32.847679648,-0.903482866,0.016066278,-2.497032041,-0.017164619,-0.016391886,-7.170437123,1.536643916,0.072237977,-0.219067677,-0.175865151,-0.118642710,0.090157776,0.878348549,0.068970779,0.000122776,0.127198323,0.081149439
1762698524.145958,29.465000000,0.007444408,0.375614744,-0.087952422,32.843711350,-0.903402534,0.016066278,-2.497509107,-0.017246578,-0.016391886,-7.168263657,1.537005106,0.072237977,-0.218929216,-0.176458364,-0.118642710,0.090153350,0.878693403,0.068970779,0.000122866,0.127604071,0.081149439
1762698524.150880,29.470000000,0.007445051,0.375174982,-0.087952422,32.839742294,-0.903322203,0.016066278,-2.497985951,-0.017328538,-0.016391886,-7.166089673,1.537366296,0.072237977,-0.218790655,-0.177051578,-0.118642710,0.090148913,0.879038257,0.068970779,0.000122955,0.128009818,0.081149439
1762698524.155988,29.475000000,0.007445693,0.374735220,-0.087952422,32.835772481,-0.903241871,0.016066278,-2.498462573,-0.017410497,-0.016391886,-7.163915171,1.537727486,0.072237977,-0.218651994,-0.177644791,-0.118642710,0.090144466,0.879383110,0.068970779,0.000123045,0.128415565,0.081149439
1762698524.161056,29.480000000,0.007446333,0.374295458,-0.087952422,32.831801909,-0.903161540,0.016066278,-2.498938973,-0.017492456,-0.016391886,-7.161740151,1.538088676,0.072237977,-0.218513234,-0.178238005,-0.118642710,0.090140007,0.879727964,0.068970779,0.000123134,0.128821312,0.081149439
1762698524.168830,29.485000000,0.007446971,0.373855695,-0.087952422,32.827830581,-0.903081209,0.016066278,-2.499415150,-0.017574416,-0.016391886,-7.159564613,1.538449866,0.072237977,-0.218374374,-0.178831218,-0.118642710,0.090135538,0.880072818,0.068970779,0.000123223,0.129227059,0.081149439
1762698524.174288,29.490000000,0.007447608,0.373415933,-0.087952422,32.823858494,-0.903000877,0.016066278,-2.499891105,-0.017656375,-0.016391886,-7.157388557,1.538811055,0.072237977,-0.218235415,-0.179424432,-0.118642710,0.090131057,0.880417672,0.068970779,0.000123313,0.129632807,0.081149439
1762698524.179828,29.495000000,0.007448244,0.372976171,-0.087952422,32.819885650,-0.902920546,0.016066278,-2.500366836,-0.017738335,-0.016391886,-7.155211985,1.539172245,0.072237977,-0.218096356,-0.180017645,-0.118642710,0.090126566,0.880762526,0.068970779,0.000123402,0.130038554,0.081149439
1762698524.184920,29.500000000,0.007448878,0.372536409,-0.087952422,32.815912049,-0.902840215,0.016066278,-2.500842345,-0.017820294,-0.016391886,-7.153034894,1.539533435,0.072237977,-0.217957199,-0.180610859,-0.118642710,0.090122064,0.881107380,0.068970779,0.000123491,0.130444301,0.081149439
1762698524.189754,29.505000000,0.007449510,0.372096647,-0.087952422,32.811937691,-0.902759883,0.016066278,-2.501317629,-0.017902254,-0.016391886,-7.150857287,1.539894625,0.072237977,-0.217817942,-0.181204073,-0.118642710,0.090117552,0.881452234,0.068970779,0.000123580,0.130850048,0.081149439
1762698524.194758,29.510000000,0.007450141,0.371656885,-0.087952422,32.807962575,-0.902679552,0.016066278,-2.501792691,-0.017984213,-0.016391886,-7.148679162,1.540255815,0.072237977,-0.217678588,-0.181797286,-0.118642710,0.090113028,0.881797088,0.068970779,0.000123669,0.131255795,0.081149439
1762698524.199623,29.515000000,0.007450770,0.371217123,-0.087952422,32.803986703,-0.902599220,0.016066278,-2.502267528,-0.018066172,-0.016391886,-7.146500520,1.540617005,0.072237977,-0.217539134,-0.182390500,-0.118642710,0.090108494,0.882141942,0.068970779,0.000123758,0.131661543,0.081149439
1762698524.204944,29.520000000,0.007702538,0.370762198,-0.090984964,32.800247950,-0.902522037,0.015436728,-2.502651268,-0.018155275,-0.017820469,-7.143921347,1.540978936,0.072386209,-0.217394545,-0.183002141,-0.122328224,0.090088153,0.882497547,0.071120995,0.000129824,0.132078244,0.083340242
1762698524.209949,29.525000000,0.007703225,0.370307273,-0.090984964,32.796292947,-0.902444853,0.015436728,-2.503190651,-0.018244377,-0.017820469,-7.141714030,1.541340867,0.072386209,-0.217251312,-0.183613782,-0.122328224,0.090083416,0.882853152,0.071120995,0.000129923,0.132494945,0.083340242
1762698524.214553,29.530000000,0.007703910,0.369852348,-0.090984964,32.792337177,-0.902367669,0.015436728,-2.503729798,-0.018333479,-0.017820469,-7.139506182,1.541702798,0.072386209,-0.217107973,-0.184225423,-0.122328224,0.090078667,0.883208757,0.071120995,0.000130021,0.132911646,0.083340242
1762698524.219411,29.535000000,0.007704594,0.369397423,-0.090984964,32.788380640,-0.902290486,0.015436728,-2.504268710,-0.018422582,-0.017820469,-7.137297803,1.542064729,0.072386209,-0.216964528,-0.184837064,-0.122328224,0.090073906,0.883564361,0.071120995,0.000130120,0.133328347,0.083340242
1762698524.232372,29.540000000,0.007705276,0.368942499,-0.090984964,32.784423335,-0.902213302,0.015436728,-2.504807385,-0.018511684,-0.017820469,-7.135088893,1.542426660,0.072386209,-0.216820978,-0.185448705,-0.122328224,0.090069134,0.883919966,0.071120995,0.000130218,0.133745049,0.083340242
1762698524.237738,29.545000000,0.007705956,0.368487574,-0.090984964,32.780465263,-0.902136119,0.015436728,-2.505345823,-0.018600786,-0.017820469,-7.132879453,1.542788591,0.072386209,-0.216677322,-0.186060346,-0.122328224,0.090064350,0.884275571,0.071120995,0.000130316,0.134161750,0.083340242
1762698524.242721,29.550000000,0.007706634,0.368032649,-0.090984964,32.776506424,-0.902058935,0.015436728,-2.505884025,-0.018689889,-0.017820469,-7.130669481,1.543150522,0.072386209,-0.216533562,-0.186671988,-0.122328224,0.090059555,0.884631176,0.071120995,0.000130414,0.134578451,0.083340242
1762698524.247429,29.555000000,0.007707311,0.367577724,-0.090984964,32.772546818,-0.901981751,0.015436728,-2.506421990,-0.018778991,-0.017820469,-7.128458979,1.543512453,0.072386209,-0.216389696,-0.187283629,-0.122328224,0.090054749,0.884986781,0.071120995,0.000130512,0.134995152,0.083340242
1762698524.252004,29.560000000,0.007707987,0.367122799,-0.090984964,32.768586444,-0.901904568,0.015436728,-2.506959719,-0.018868093,-0.017820469,-7.126247947,1.543874384,0.072386209,-0.216245725,-0.187895270,-0.122328224,0.090049931,0.885342386,0.071120995,0.000130611,0.135411854,0.083340242
1762698524.256713,29.565000000,0.007708660,0.366667875,-0.090984964,32.764625304,-0.901827384,0.015436728,-2.507497209,-0.018957196,-0.017820469,-7.124036384,1.544236315,0.072386209,-0.216101649,-0.188506911,-0.122328224,0.090045101,0.885697991,0.071120995,0.000130709,0.135828555,0.083340242
